орон+pos+N+deriv+nmlz+num+sg+case+nom	ором^мул
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+polarity+neg+num+sg+pers+3	сурук^.drv.vblz3.аар^бат
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+polarity+neg+num+pl+pers+3	сурук^.drv.vblz3.аар^бат^тар
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+pl+pers+3	сурук^.drv.vblz3.аар^ал^лар
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+pl+pers+1	сурук^.drv.vblz3.аар^а^быт
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+sg+pers+1	сурук^.drv.vblz3.аар^а^бын
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+pl+pers+2	сурук^.drv.vblz3.аар^а^ҕыт
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+sg+pers+2	сурук^.drv.vblz3.аар^а^ҕын
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+sg+pers+3	сурук^.drv.vblz3.аар^ар
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+1pl	сурук^.drv.vblz3.аар^дьым^мыт
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom	сурук^.drv.vblz3.аар^дьын
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+com	сурук^.drv.vblz3.аар^дьын^ныын
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+dat	сурук^.drv.vblz3.аар^дьын^га
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+cmpr	сурук^.drv.vblz3.аар^дьын^тааҕар
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+part	сурук^.drv.vblz3.аар^дьын^та
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+abl	сурук^.drv.vblz3.аар^дьын^тан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+acc	сурук^.drv.vblz3.аар^дьын^ы
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+ins	сурук^.drv.vblz3.аар^дьын^ынан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+2pl	сурук^.drv.vblz3.аар^дьын^гыт
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+3sg	сурук^.drv.vblz3.аар^дьын^а
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+3pl	сурук^.drv.vblz3.аар^дьын^нара
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+2sg	сурук^.drv.vblz3.аар^дьын^ыҥ
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+1sg	сурук^.drv.vblz3.аар^дьын^ым
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom	сурук^.drv.vblz3.аар^дьын^нар
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+dat	сурук^.drv.vblz3.аар^дьын^нар^га
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+acc	сурук^.drv.vblz3.аар^дьын^нар^ы
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+ins	сурук^.drv.vblz3.аар^дьын^нар^ынан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+2pl	сурук^.drv.vblz3.аар^дьын^нар^гыт
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+1pl	сурук^.drv.vblz3.аар^дьын^нар^быт
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+3sg	сурук^.drv.vblz3.аар^дьын^нар^а
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+2sg	сурук^.drv.vblz3.аар^дьын^нар^ыҥ
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+1sg	сурук^.drv.vblz3.аар^дьын^нар^ым
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+com	сурук^.drv.vblz3.аар^дьын^нар^дыын
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+cmpr	сурук^.drv.vblz3.аар^дьын^нар^дааҕар
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+part	сурук^.drv.vblz3.аар^дьын^нар^да
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+abl	сурук^.drv.vblz3.аар^дьын^нар^дан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+3pl	сурук^.drv.vblz3.аар^дьын^нара
сурук+pos+N+deriv+vblz3+pos+V	сурук^.drv.vblz3.ур
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+num+sg+pers+3	сурук^.drv.vblz3.ур^аахд^ыыр
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd	сурук^.drv.vblz3.ур^аахтаа
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+polarity+neg+num+pl+pers+1	сурук^.drv.vblz3.ур^аахтаа^бап^пыт
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+polarity+neg+num+sg+pers+1	сурук^.drv.vblz3.ур^аахтаа^бап^пын
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+polarity+neg+num+pl+pers+2	сурук^.drv.vblz3.ур^аахтаа^бак^кыт
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+polarity+neg+num+sg+pers+2	сурук^.drv.vblz3.ур^аахтаа^бак^кын
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+polarity+neg+num+sg+pers+3	сурук^.drv.vblz3.ур^аахтаа^бат
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+polarity+neg+num+pl+pers+3	сурук^.drv.vblz3.ур^аахтаа^бат^тар
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+num+pl+pers+1	сурук^.drv.vblz3.ур^аахтаа^ыы^быт
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+num+sg+pers+1	сурук^.drv.vblz3.ур^аахтаа^ыы^бын
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+num+pl+pers+2	сурук^.drv.vblz3.ур^аахтаа^ыы^гыт
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+num+sg+pers+2	сурук^.drv.vblz3.ур^аахтаа^ыы^гын
сурук+pos+N+deriv+vblz3+pos+V+deriv+attd+tense+pres+num+pl+pers+3	сурук^.drv.vblz3.ур^аахтаа^ыыл^лар
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+nom	сурук^.drv.vblz3.ур^ааччу
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+nom	сурук^.drv.vblz3.ур^ааччу^лар
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+dat	сурук^.drv.vblz3.ур^ааччу^лар^га
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+acc	сурук^.drv.vblz3.ур^ааччу^лар^ы
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+ins	сурук^.drv.vblz3.ур^ааччу^лар^ынан
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+nom+poss+2pl	сурук^.drv.vblz3.ур^ааччу^лар^гыт
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+nom+poss+1pl	сурук^.drv.vblz3.ур^ааччу^лар^быт
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+nom+poss+3sg	сурук^.drv.vblz3.ур^ааччу^лар^а
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+nom+poss+2sg	сурук^.drv.vblz3.ур^ааччу^лар^ыҥ
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+nom+poss+1sg	сурук^.drv.vblz3.ур^ааччу^лар^ым
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+com	сурук^.drv.vblz3.ур^ааччу^лар^дыын
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+cmpr	сурук^.drv.vblz3.ур^ааччу^лар^дааҕар
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+part	сурук^.drv.vblz3.ур^ааччу^лар^да
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+abl	сурук^.drv.vblz3.ур^ааччу^лар^дан
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+pl+case+nom+poss+3pl	сурук^.drv.vblz3.ур^ааччу^лара
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+com	сурук^.drv.vblz3.ур^ааччу^луун
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+ins	сурук^.drv.vblz3.ур^ааччу^нан
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+acc	сурук^.drv.vblz3.ур^ааччу^ну
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+dat	сурук^.drv.vblz3.ур^ааччу^га
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+abl	сурук^.drv.vblz3.ур^ааччу^ттан
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+cmpr	сурук^.drv.vblz3.ур^ааччу^тааҕар
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+part	сурук^.drv.vblz3.ур^ааччу^та
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+nom+poss+3pl	сурук^.drv.vblz3.ур^ааччу^лара
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+nom+poss+2pl	сурук^.drv.vblz3.ур^ааччу^гут
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+nom+poss+1pl	сурук^.drv.vblz3.ур^ааччу^бут
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+nom+poss+2sg	сурук^.drv.vblz3.ур^ааччу^ҥ
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+nom+poss+1sg	сурук^.drv.vblz3.ур^ааччу^м
сурук+pos+N+deriv+vblz3+pos+V+deriv+ag.nom+num+sg+case+nom+poss+3sg	сурук^.drv.vblz3.ур^ааччу^та
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+polarity+neg+num+pl+pers+1	сурук^.drv.vblz3.ур^бап^пыт
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+polarity+neg+num+sg+pers+1	сурук^.drv.vblz3.ур^бап^пын
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+polarity+neg+num+pl+pers+2	сурук^.drv.vblz3.ур^бак^кыт
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+polarity+neg+num+sg+pers+2	сурук^.drv.vblz3.ур^бак^кын
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+polarity+neg+num+sg+pers+3	сурук^.drv.vblz3.ур^бат
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+polarity+neg+num+pl+pers+3	сурук^.drv.vblz3.ур^бат^тар
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+pl+pers+3	сурук^.drv.vblz3.ур^ал^лар
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+pl+pers+1	сурук^.drv.vblz3.ур^а^быт
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+sg+pers+1	сурук^.drv.vblz3.ур^а^бын
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+pl+pers+2	сурук^.drv.vblz3.ур^а^ҕыт
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+sg+pers+2	сурук^.drv.vblz3.ур^а^ҕын
сурук+pos+N+deriv+vblz3+pos+V+tense+pres+num+sg+pers+3	сурук^.drv.vblz3.ур^ар
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+1pl	сурук^.drv.vblz3.ур^дьум^мут
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom	сурук^.drv.vblz3.ур^дьун
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+com	сурук^.drv.vblz3.ур^дьун^нуун
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+dat	сурук^.drv.vblz3.ур^дьун^га
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+cmpr	сурук^.drv.vblz3.ур^дьун^тааҕар
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+part	сурук^.drv.vblz3.ур^дьун^та
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+abl	сурук^.drv.vblz3.ур^дьун^тан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+2pl	сурук^.drv.vblz3.ур^дьун^гут
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+3sg	сурук^.drv.vblz3.ур^дьун^а
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+3pl	сурук^.drv.vblz3.ур^дьун^нара
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+2sg	сурук^.drv.vblz3.ур^дьун^уҥ
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+1sg	сурук^.drv.vblz3.ур^дьун^ум
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+acc	сурук^.drv.vblz3.ур^дьун^у
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+ins	сурук^.drv.vblz3.ур^дьун^унан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom	сурук^.drv.vblz3.ур^дьун^нар
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+dat	сурук^.drv.vblz3.ур^дьун^нар^га
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+acc	сурук^.drv.vblz3.ур^дьун^нар^ы
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+ins	сурук^.drv.vblz3.ур^дьун^нар^ынан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+2pl	сурук^.drv.vblz3.ур^дьун^нар^гыт
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+1pl	сурук^.drv.vblz3.ур^дьун^нар^быт
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+3sg	сурук^.drv.vblz3.ур^дьун^нар^а
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+2sg	сурук^.drv.vblz3.ур^дьун^нар^ыҥ
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+1sg	сурук^.drv.vblz3.ур^дьун^нар^ым
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+com	сурук^.drv.vblz3.ур^дьун^нар^дыын
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+cmpr	сурук^.drv.vblz3.ур^дьун^нар^дааҕар
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+part	сурук^.drv.vblz3.ур^дьун^нар^да
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+abl	сурук^.drv.vblz3.ур^дьун^нар^дан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+3pl	сурук^.drv.vblz3.ур^дьун^нара
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+nom	сурук^.drv.vblz3.ур^уу
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+nom	сурук^.drv.vblz3.ур^уу^лар
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+dat	сурук^.drv.vblz3.ур^уу^лар^га
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+acc	сурук^.drv.vblz3.ур^уу^лар^ы
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+ins	сурук^.drv.vblz3.ур^уу^лар^ынан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+nom+poss+2pl	сурук^.drv.vblz3.ур^уу^лар^гыт
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+nom+poss+1pl	сурук^.drv.vblz3.ур^уу^лар^быт
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+nom+poss+3sg	сурук^.drv.vblz3.ур^уу^лар^а
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+nom+poss+2sg	сурук^.drv.vblz3.ур^уу^лар^ыҥ
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+nom+poss+1sg	сурук^.drv.vblz3.ур^уу^лар^ым
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+com	сурук^.drv.vblz3.ур^уу^лар^дыын
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+cmpr	сурук^.drv.vblz3.ур^уу^лар^дааҕар
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+part	сурук^.drv.vblz3.ур^уу^лар^да
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+abl	сурук^.drv.vblz3.ур^уу^лар^дан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+pl+case+nom+poss+3pl	сурук^.drv.vblz3.ур^уу^лара
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+com	сурук^.drv.vblz3.ур^уу^луун
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+ins	сурук^.drv.vblz3.ур^уу^нан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+acc	сурук^.drv.vblz3.ур^уу^ну
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+dat	сурук^.drv.vblz3.ур^уу^га
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+abl	сурук^.drv.vblz3.ур^уу^ттан
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+cmpr	сурук^.drv.vblz3.ур^уу^тааҕар
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+part	сурук^.drv.vblz3.ур^уу^та
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+nom+poss+3pl	сурук^.drv.vblz3.ур^уу^лара
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+nom+poss+2pl	сурук^.drv.vblz3.ур^уу^гут
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+nom+poss+1pl	сурук^.drv.vblz3.ур^уу^бут
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+nom+poss+2sg	сурук^.drv.vblz3.ур^уу^ҥ
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+nom+poss+1sg	сурук^.drv.vblz3.ур^уу^м
сурук+pos+N+deriv+vblz3+pos+V+deriv+dvb+num+sg+case+nom+poss+3sg	сурук^.drv.vblz3.ур^уу^та
сурук+pos+N+deriv+dim4+num+sg+case+nom	сурук^кай
сурук+pos+N+deriv+dim4+num+sg+case+dat	сурук^кай^га
сурук+pos+N+deriv+dim4+num+sg+case+acc	сурук^кай^ы
сурук+pos+N+deriv+dim4+num+sg+case+ins	сурук^кай^ынан
сурук+pos+N+deriv+dim4+num+sg+case+nom+poss+2pl	сурук^кай^гыт
сурук+pos+N+deriv+dim4+num+sg+case+nom+poss+1pl	сурук^кай^быт
сурук+pos+N+deriv+dim4+num+sg+case+nom+poss+3sg	сурук^кай^а
сурук+pos+N+deriv+dim4+num+sg+case+nom+poss+3pl	сурук^кай^дара
сурук+pos+N+deriv+dim4+num+sg+case+nom+poss+2sg	сурук^кай^ыҥ
сурук+pos+N+deriv+dim4+num+sg+case+nom+poss+1sg	сурук^кай^ым
сурук+pos+N+deriv+dim4+num+sg+case+com	сурук^кай^дыын
сурук+pos+N+deriv+dim4+num+sg+case+cmpr	сурук^кай^дааҕар
сурук+pos+N+deriv+dim4+num+sg+case+part	сурук^кай^да
сурук+pos+N+deriv+dim4+num+sg+case+abl	сурук^кай^дан
сурук+pos+N+deriv+dim4+num+pl+case+nom	сурук^кай^дар
сурук+pos+N+deriv+dim4+num+pl+case+dat	сурук^кай^дар^га
сурук+pos+N+deriv+dim4+num+pl+case+acc	сурук^кай^дар^ы
сурук+pos+N+deriv+dim4+num+pl+case+ins	сурук^кай^дар^ынан
сурук+pos+N+deriv+dim4+num+pl+case+nom+poss+2pl	сурук^кай^дар^гыт
сурук+pos+N+deriv+dim4+num+pl+case+nom+poss+1pl	сурук^кай^дар^быт
сурук+pos+N+deriv+dim4+num+pl+case+nom+poss+3sg	сурук^кай^дар^а
сурук+pos+N+deriv+dim4+num+pl+case+nom+poss+2sg	сурук^кай^дар^ыҥ
сурук+pos+N+deriv+dim4+num+pl+case+nom+poss+1sg	сурук^кай^дар^ым
сурук+pos+N+deriv+dim4+num+pl+case+com	сурук^кай^дар^дыын
сурук+pos+N+deriv+dim4+num+pl+case+cmpr	сурук^кай^дар^дааҕар
сурук+pos+N+deriv+dim4+num+pl+case+part	сурук^кай^дар^да
сурук+pos+N+deriv+dim4+num+pl+case+abl	сурук^кай^дар^дан
сурук+pos+N+deriv+dim4+num+pl+case+nom+poss+3pl	сурук^кай^дара
сурук+pos+N+deriv+dim2+num+sg+case+nom	сурук^ка
сурук+pos+N+deriv+dim2+num+pl+case+nom	сурук^ка^лар
сурук+pos+N+deriv+dim2+num+pl+case+dat	сурук^ка^лар^га
сурук+pos+N+deriv+dim2+num+pl+case+acc	сурук^ка^лар^ы
сурук+pos+N+deriv+dim2+num+pl+case+ins	сурук^ка^лар^ынан
сурук+pos+N+deriv+dim2+num+pl+case+nom+poss+2pl	сурук^ка^лар^гыт
сурук+pos+N+deriv+dim2+num+pl+case+nom+poss+1pl	сурук^ка^лар^быт
сурук+pos+N+deriv+dim2+num+pl+case+nom+poss+3sg	сурук^ка^лар^а
сурук+pos+N+deriv+dim2+num+pl+case+nom+poss+2sg	сурук^ка^лар^ыҥ
сурук+pos+N+deriv+dim2+num+pl+case+nom+poss+1sg	сурук^ка^лар^ым
сурук+pos+N+deriv+dim2+num+pl+case+com	сурук^ка^лар^дыын
сурук+pos+N+deriv+dim2+num+pl+case+cmpr	сурук^ка^лар^дааҕар
сурук+pos+N+deriv+dim2+num+pl+case+part	сурук^ка^лар^да
сурук+pos+N+deriv+dim2+num+pl+case+abl	сурук^ка^лар^дан
сурук+pos+N+deriv+dim2+num+pl+case+nom+poss+3pl	сурук^ка^лара
сурук+pos+N+deriv+dim2+num+sg+case+com	сурук^ка^лыын
сурук+pos+N+deriv+dim2+num+sg+case+ins	сурук^ка^нан
сурук+pos+N+deriv+dim2+num+sg+case+acc	сурук^ка^ны
сурук+pos+N+deriv+dim2+num+sg+case+dat	сурук^ка^га
сурук+pos+N+deriv+dim2+num+sg+case+abl	сурук^ка^ттан
сурук+pos+N+deriv+dim2+num+sg+case+cmpr	сурук^ка^тааҕар
сурук+pos+N+deriv+dim2+num+sg+case+part	сурук^ка^та
сурук+pos+N+deriv+dim2+num+sg+case+nom+poss+3pl	сурук^ка^лара
сурук+pos+N+deriv+dim2+num+sg+case+nom+poss+2pl	сурук^ка^гыт
сурук+pos+N+deriv+dim2+num+sg+case+nom+poss+1pl	сурук^ка^быт
сурук+pos+N+deriv+dim2+num+sg+case+nom+poss+2sg	сурук^ка^ҥ
сурук+pos+N+deriv+dim2+num+sg+case+nom+poss+1sg	сурук^ка^м
сурук+pos+N+deriv+dim2+num+sg+case+nom+poss+3sg	сурук^ка^та
сурук+pos+N+deriv+dim3+num+sg+case+nom+poss+1pl	сурук^чаам^мыт
сурук+pos+N+deriv+dim3+num+sg+case+nom	сурук^чаан
сурук+pos+N+deriv+dim3+num+sg+case+com	сурук^чаан^ныын
сурук+pos+N+deriv+dim3+num+sg+case+dat	сурук^чаан^га
сурук+pos+N+deriv+dim3+num+sg+case+cmpr	сурук^чаан^тааҕар
сурук+pos+N+deriv+dim3+num+sg+case+part	сурук^чаан^та
сурук+pos+N+deriv+dim3+num+sg+case+abl	сурук^чаан^тан
сурук+pos+N+deriv+dim3+num+sg+case+acc	сурук^чаан^ы
сурук+pos+N+deriv+dim3+num+sg+case+ins	сурук^чаан^ынан
сурук+pos+N+deriv+dim3+num+sg+case+nom+poss+2pl	сурук^чаан^гыт
сурук+pos+N+deriv+dim3+num+sg+case+nom+poss+3sg	сурук^чаан^а
сурук+pos+N+deriv+dim3+num+sg+case+nom+poss+3pl	сурук^чаан^нара
сурук+pos+N+deriv+dim3+num+sg+case+nom+poss+2sg	сурук^чаан^ыҥ
сурук+pos+N+deriv+dim3+num+sg+case+nom+poss+1sg	сурук^чаан^ым
сурук+pos+N+deriv+dim3+num+pl+case+nom	сурук^чаан^нар
сурук+pos+N+deriv+dim3+num+pl+case+dat	сурук^чаан^нар^га
сурук+pos+N+deriv+dim3+num+pl+case+acc	сурук^чаан^нар^ы
сурук+pos+N+deriv+dim3+num+pl+case+ins	сурук^чаан^нар^ынан
сурук+pos+N+deriv+dim3+num+pl+case+nom+poss+2pl	сурук^чаан^нар^гыт
сурук+pos+N+deriv+dim3+num+pl+case+nom+poss+1pl	сурук^чаан^нар^быт
сурук+pos+N+deriv+dim3+num+pl+case+nom+poss+3sg	сурук^чаан^нар^а
сурук+pos+N+deriv+dim3+num+pl+case+nom+poss+2sg	сурук^чаан^нар^ыҥ
сурук+pos+N+deriv+dim3+num+pl+case+nom+poss+1sg	сурук^чаан^нар^ым
сурук+pos+N+deriv+dim3+num+pl+case+com	сурук^чаан^нар^дыын
сурук+pos+N+deriv+dim3+num+pl+case+cmpr	сурук^чаан^нар^дааҕар
сурук+pos+N+deriv+dim3+num+pl+case+part	сурук^чаан^нар^да
